[2025-06-19 16:28:31] info: 	z2m: Logging to console, file (filename: log.log)
[2025-06-19 16:28:41] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/binary_sensor/1221051039810110150109113116116_0x08b95ffffeda3f70/restart_required/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","device":{"hw_version":"EZSP v13 7.4.4.0 build 0","identifiers":["zigbee2mqtt_bridge_0x08b95ffffeda3f70"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"2.4.0"},"device_class":"problem","enabled_by_default":false,"entity_category":"diagnostic","name":"Restart required","object_id":"zigbee2mqtt_bridge_restart_required","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"payload_off":false,"payload_on":true,"state_topic":"zigbee2mqtt/bridge/info","unique_id":"bridge_0x08b95ffffeda3f70_restart_required_zigbee2mqtt","value_template":"{{ value_json.restart_required }}"}'
[2025-06-19 16:28:41] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/button/1221051039810110150109113116116_0x08b95ffffeda3f70/restart/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","command_topic":"zigbee2mqtt/bridge/request/restart","device":{"hw_version":"EZSP v13 7.4.4.0 build 0","identifiers":["zigbee2mqtt_bridge_0x08b95ffffeda3f70"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"2.4.0"},"device_class":"restart","name":"Restart","object_id":"zigbee2mqtt_bridge_restart","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"payload_press":"","unique_id":"bridge_0x08b95ffffeda3f70_restart_zigbee2mqtt"}'
[2025-06-19 16:28:41] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/1221051039810110150109113116116_0x08b95ffffeda3f70/log_level/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","command_template":"{\"options\": {\"advanced\": {\"log_level\": \"{{ value }}\" } } }","command_topic":"zigbee2mqtt/bridge/request/options","device":{"hw_version":"EZSP v13 7.4.4.0 build 0","identifiers":["zigbee2mqtt_bridge_0x08b95ffffeda3f70"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"2.4.0"},"entity_category":"config","name":"Log level","object_id":"zigbee2mqtt_bridge_log_level","options":["error","warning","info","debug"],"origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/bridge/info","unique_id":"bridge_0x08b95ffffeda3f70_log_level_zigbee2mqtt","value_template":"{{ value_json.log_level | lower }}"}'
[2025-06-19 16:28:41] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/1221051039810110150109113116116_0x08b95ffffeda3f70/version/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","device":{"hw_version":"EZSP v13 7.4.4.0 build 0","identifiers":["zigbee2mqtt_bridge_0x08b95ffffeda3f70"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"2.4.0"},"entity_category":"diagnostic","icon":"mdi:zigbee","name":"Version","object_id":"zigbee2mqtt_bridge_version","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/bridge/info","unique_id":"bridge_0x08b95ffffeda3f70_version_zigbee2mqtt","value_template":"{{ value_json.version }}"}'
[2025-06-19 16:28:41] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/1221051039810110150109113116116_0x08b95ffffeda3f70/coordinator_version/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","device":{"hw_version":"EZSP v13 7.4.4.0 build 0","identifiers":["zigbee2mqtt_bridge_0x08b95ffffeda3f70"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"2.4.0"},"enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:chip","name":"Coordinator version","object_id":"zigbee2mqtt_bridge_coordinator_version","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/bridge/info","unique_id":"bridge_0x08b95ffffeda3f70_coordinator_version_zigbee2mqtt","value_template":"{{ value_json.coordinator.meta.revision }}"}'
[2025-06-19 16:28:42] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/1221051039810110150109113116116_0x08b95ffffeda3f70/network_map/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","device":{"hw_version":"EZSP v13 7.4.4.0 build 0","identifiers":["zigbee2mqtt_bridge_0x08b95ffffeda3f70"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"2.4.0"},"enabled_by_default":false,"entity_category":"diagnostic","json_attributes_template":"{{ value_json.data.value | tojson }}","json_attributes_topic":"zigbee2mqtt/bridge/response/networkmap","name":"Network map","object_id":"zigbee2mqtt_bridge_network_map","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/bridge/response/networkmap","unique_id":"bridge_0x08b95ffffeda3f70_network_map_zigbee2mqtt","value_template":"{{ now().strftime('%Y-%m-%d %H:%M:%S') }}"}'
[2025-06-19 16:28:42] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/switch/1221051039810110150109113116116_0x08b95ffffeda3f70/permit_join/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","command_topic":"zigbee2mqtt/bridge/request/permit_join","device":{"hw_version":"EZSP v13 7.4.4.0 build 0","identifiers":["zigbee2mqtt_bridge_0x08b95ffffeda3f70"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"2.4.0"},"icon":"mdi:human-greeting-proximity","name":"Permit join","object_id":"zigbee2mqtt_bridge_permit_join","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"payload_off":"{\"time\": 0}","payload_on":"{\"time\": 254}","state_off":"false","state_on":"true","state_topic":"zigbee2mqtt/bridge/info","unique_id":"bridge_0x08b95ffffeda3f70_permit_join_zigbee2mqtt","value_template":"{{ value_json.permit_join | lower }}"}'
[2025-06-19 16:28:42] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/switch/0xa4c1380992beb6e3/switch_l1/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0xa4c1380992beb6e3/l1/set","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c1380992beb6e3"],"manufacturer":"MHCOZY","model":"4 channel relay","model_id":"TYWB 4ch-RF","name":"0xa4c1380992beb6e3","via_device":"zigbee2mqtt_bridge_0x08b95ffffeda3f70"},"name":"L1","object_id":"0xa4c1380992beb6e3_l1","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"payload_off":"OFF","payload_on":"ON","state_topic":"zigbee2mqtt/0xa4c1380992beb6e3","unique_id":"0xa4c1380992beb6e3_switch_l1_zigbee2mqtt","value_template":"{{ value_json.state_l1 }}"}'
[2025-06-19 16:28:42] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/switch/0xa4c1380992beb6e3/switch_l2/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0xa4c1380992beb6e3/l2/set","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c1380992beb6e3"],"manufacturer":"MHCOZY","model":"4 channel relay","model_id":"TYWB 4ch-RF","name":"0xa4c1380992beb6e3","via_device":"zigbee2mqtt_bridge_0x08b95ffffeda3f70"},"name":"L2","object_id":"0xa4c1380992beb6e3_l2","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"payload_off":"OFF","payload_on":"ON","state_topic":"zigbee2mqtt/0xa4c1380992beb6e3","unique_id":"0xa4c1380992beb6e3_switch_l2_zigbee2mqtt","value_template":"{{ value_json.state_l2 }}"}'
[2025-06-19 16:28:42] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/switch/0xa4c1380992beb6e3/switch_l3/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0xa4c1380992beb6e3/l3/set","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c1380992beb6e3"],"manufacturer":"MHCOZY","model":"4 channel relay","model_id":"TYWB 4ch-RF","name":"0xa4c1380992beb6e3","via_device":"zigbee2mqtt_bridge_0x08b95ffffeda3f70"},"name":"L3","object_id":"0xa4c1380992beb6e3_l3","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"payload_off":"OFF","payload_on":"ON","state_topic":"zigbee2mqtt/0xa4c1380992beb6e3","unique_id":"0xa4c1380992beb6e3_switch_l3_zigbee2mqtt","value_template":"{{ value_json.state_l3 }}"}'
[2025-06-19 16:28:42] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/switch/0xa4c1380992beb6e3/switch_l4/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0xa4c1380992beb6e3/l4/set","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c1380992beb6e3"],"manufacturer":"MHCOZY","model":"4 channel relay","model_id":"TYWB 4ch-RF","name":"0xa4c1380992beb6e3","via_device":"zigbee2mqtt_bridge_0x08b95ffffeda3f70"},"name":"L4","object_id":"0xa4c1380992beb6e3_l4","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"payload_off":"OFF","payload_on":"ON","state_topic":"zigbee2mqtt/0xa4c1380992beb6e3","unique_id":"0xa4c1380992beb6e3_switch_l4_zigbee2mqtt","value_template":"{{ value_json.state_l4 }}"}'
[2025-06-19 16:28:42] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0xa4c1380992beb6e3/power_on_behavior_l1/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0xa4c1380992beb6e3/l1/set/power_on_behavior_l1","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c1380992beb6e3"],"manufacturer":"MHCOZY","model":"4 channel relay","model_id":"TYWB 4ch-RF","name":"0xa4c1380992beb6e3","via_device":"zigbee2mqtt_bridge_0x08b95ffffeda3f70"},"entity_category":"config","icon":"mdi:power-settings","name":"Power-on behavior l1","object_id":"0xa4c1380992beb6e3_power_on_behavior_l1","options":["off","previous","on"],"origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/0xa4c1380992beb6e3","unique_id":"0xa4c1380992beb6e3_power_on_behavior_l1_zigbee2mqtt","value_template":"{{ value_json.power_on_behavior_l1 }}"}'
[2025-06-19 16:28:42] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0xa4c1380992beb6e3/power_on_behavior_l2/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0xa4c1380992beb6e3/l2/set/power_on_behavior_l2","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c1380992beb6e3"],"manufacturer":"MHCOZY","model":"4 channel relay","model_id":"TYWB 4ch-RF","name":"0xa4c1380992beb6e3","via_device":"zigbee2mqtt_bridge_0x08b95ffffeda3f70"},"entity_category":"config","icon":"mdi:power-settings","name":"Power-on behavior l2","object_id":"0xa4c1380992beb6e3_power_on_behavior_l2","options":["off","previous","on"],"origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/0xa4c1380992beb6e3","unique_id":"0xa4c1380992beb6e3_power_on_behavior_l2_zigbee2mqtt","value_template":"{{ value_json.power_on_behavior_l2 }}"}'
[2025-06-19 16:28:42] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0xa4c1380992beb6e3/power_on_behavior_l3/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0xa4c1380992beb6e3/l3/set/power_on_behavior_l3","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c1380992beb6e3"],"manufacturer":"MHCOZY","model":"4 channel relay","model_id":"TYWB 4ch-RF","name":"0xa4c1380992beb6e3","via_device":"zigbee2mqtt_bridge_0x08b95ffffeda3f70"},"entity_category":"config","icon":"mdi:power-settings","name":"Power-on behavior l3","object_id":"0xa4c1380992beb6e3_power_on_behavior_l3","options":["off","previous","on"],"origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/0xa4c1380992beb6e3","unique_id":"0xa4c1380992beb6e3_power_on_behavior_l3_zigbee2mqtt","value_template":"{{ value_json.power_on_behavior_l3 }}"}'
[2025-06-19 16:28:42] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0xa4c1380992beb6e3/power_on_behavior_l4/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0xa4c1380992beb6e3/l4/set/power_on_behavior_l4","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c1380992beb6e3"],"manufacturer":"MHCOZY","model":"4 channel relay","model_id":"TYWB 4ch-RF","name":"0xa4c1380992beb6e3","via_device":"zigbee2mqtt_bridge_0x08b95ffffeda3f70"},"entity_category":"config","icon":"mdi:power-settings","name":"Power-on behavior l4","object_id":"0xa4c1380992beb6e3_power_on_behavior_l4","options":["off","previous","on"],"origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/0xa4c1380992beb6e3","unique_id":"0xa4c1380992beb6e3_power_on_behavior_l4_zigbee2mqtt","value_template":"{{ value_json.power_on_behavior_l4 }}"}'
[2025-06-19 16:28:42] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/switch/0xa4c1380992beb6e3/switch_backlight_mode/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0xa4c1380992beb6e3/set/backlight_mode","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c1380992beb6e3"],"manufacturer":"MHCOZY","model":"4 channel relay","model_id":"TYWB 4ch-RF","name":"0xa4c1380992beb6e3","via_device":"zigbee2mqtt_bridge_0x08b95ffffeda3f70"},"name":"Backlight mode","object_id":"0xa4c1380992beb6e3_backlight_mode","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"payload_off":"OFF","payload_on":"ON","state_topic":"zigbee2mqtt/0xa4c1380992beb6e3","unique_id":"0xa4c1380992beb6e3_switch_backlight_mode_zigbee2mqtt","value_template":"{{ value_json.backlight_mode }}"}'
[2025-06-19 16:28:42] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0xa4c1380992beb6e3/linkquality/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c1380992beb6e3"],"manufacturer":"MHCOZY","model":"4 channel relay","model_id":"TYWB 4ch-RF","name":"0xa4c1380992beb6e3","via_device":"zigbee2mqtt_bridge_0x08b95ffffeda3f70"},"enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:signal","name":"Linkquality","object_id":"0xa4c1380992beb6e3_linkquality","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/0xa4c1380992beb6e3","unique_id":"0xa4c1380992beb6e3_linkquality_zigbee2mqtt","unit_of_measurement":"lqi","value_template":"{{ value_json.linkquality }}"}'
[2025-06-19 16:31:51] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/state', payload '{"state":"offline"}'
[2025-06-19 16:31:51] info: 	z2m: Disconnecting from MQTT server
[2025-06-19 16:31:51] info: 	z2m: Stopping zigbee-herdsman...
[2025-06-19 16:31:51] info: 	zh:controller: Wrote coordinator backup to '/app/data/coordinator_backup.json'
[2025-06-19 16:31:51] info: 	z2m: Stopped zigbee-herdsman
[2025-06-19 16:31:51] info: 	z2m: Stopped Zigbee2MQTT
