[2025-06-19 16:32:29] info: 	z2m: Logging to console, file (filename: log.log)
[2025-06-19 16:33:18] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0xa4c1380992beb6e3/power_on_behavior_l4/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Front device/l4/set/power_on_behavior_l4","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c1380992beb6e3"],"manufacturer":"MHCOZY","model":"4 channel relay","model_id":"TYWB 4ch-RF","name":"Front device","via_device":"zigbee2mqtt_bridge_0x08b95ffffeda3f70"},"entity_category":"config","icon":"mdi:power-settings","name":"Power-on behavior l4","object_id":"front_device_power_on_behavior_l4","options":["off","previous","on"],"origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Front device","unique_id":"0xa4c1380992beb6e3_power_on_behavior_l4_zigbee2mqtt","value_template":"{{ value_json.power_on_behavior_l4 }}"}'
[2025-06-19 16:33:18] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/switch/0xa4c1380992beb6e3/switch_backlight_mode/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Front device/set/backlight_mode","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c1380992beb6e3"],"manufacturer":"MHCOZY","model":"4 channel relay","model_id":"TYWB 4ch-RF","name":"Front device","via_device":"zigbee2mqtt_bridge_0x08b95ffffeda3f70"},"name":"Backlight mode","object_id":"front_device_backlight_mode","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"payload_off":"OFF","payload_on":"ON","state_topic":"zigbee2mqtt/Front device","unique_id":"0xa4c1380992beb6e3_switch_backlight_mode_zigbee2mqtt","value_template":"{{ value_json.backlight_mode }}"}'
[2025-06-19 16:33:18] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0xa4c1380992beb6e3/linkquality/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c1380992beb6e3"],"manufacturer":"MHCOZY","model":"4 channel relay","model_id":"TYWB 4ch-RF","name":"Front device","via_device":"zigbee2mqtt_bridge_0x08b95ffffeda3f70"},"enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:signal","name":"Linkquality","object_id":"front_device_linkquality","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/Front device","unique_id":"0xa4c1380992beb6e3_linkquality_zigbee2mqtt","unit_of_measurement":"lqi","value_template":"{{ value_json.linkquality }}"}'
[2025-06-19 16:33:23] error: 	z2m: Request 'zigbee2mqtt/bridge/request/device/rename' failed with error: 'friendly_name 'Front device' is already in use'
[2025-06-19 16:33:23] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/device/rename', payload '{"data":{},"error":"friendly_name 'Front device' is already in use","status":"error","transaction":"qwups-2"}'
[2025-06-19 16:33:30] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"OFF","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:33:30] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"OFF","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:33:30] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:33:31] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:33:33] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"ON","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:33:33] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"ON","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:33:34] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:33:34] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:33:38] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"ON","state_l4":"OFF"}'
[2025-06-19 16:33:38] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"ON","state_l4":"OFF"}'
[2025-06-19 16:33:39] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:33:39] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:33:41] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"ON"}'
[2025-06-19 16:33:41] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"ON"}'
[2025-06-19 16:33:42] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:33:42] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:33:50] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"ON","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:33:50] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"ON","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:33:52] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:33:52] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:33:53] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"ON","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:33:53] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"ON","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:33:56] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"ON","state_l2":"ON","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:33:56] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"ON","state_l2":"ON","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:33:58] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"ON","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:33:58] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"ON","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:33:59] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:33:59] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:34:01] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"ON","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:34:01] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"ON","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:34:02] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:34:02] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:34:03] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"ON","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:34:03] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"ON","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:34:05] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:34:05] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:34:05] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"previous","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:34:06] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"previous","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:34:06] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"previous","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"ON","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:34:06] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"previous","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"ON","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:34:07] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"previous","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 16:34:07] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Front device', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"previous","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
