[2025-06-18 23:52:45] info: 	z2m: Logging to console, file (filename: log.log)
[2025-06-18 23:52:52] debug: 	zh:ember:uart:ash: ---> [FRAME type=RST]
[2025-06-18 23:52:52] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 0/2500
[2025-06-18 23:52:52] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 100/2500
[2025-06-18 23:52:53] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 200/2500
[2025-06-18 23:52:53] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 300/2500
[2025-06-18 23:52:53] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 400/2500
[2025-06-18 23:52:53] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 500/2500
[2025-06-18 23:52:53] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 600/2500
[2025-06-18 23:52:53] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 700/2500
[2025-06-18 23:52:53] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 800/2500
[2025-06-18 23:52:53] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 900/2500
[2025-06-18 23:52:53] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1000/2500
[2025-06-18 23:52:53] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1100/2500
[2025-06-18 23:52:54] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1200/2500
[2025-06-18 23:52:54] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1300/2500
[2025-06-18 23:52:54] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1400/2500
[2025-06-18 23:52:54] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1500/2500
[2025-06-18 23:52:54] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1600/2500
[2025-06-18 23:52:54] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1700/2500
[2025-06-18 23:52:54] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1800/2500
[2025-06-18 23:52:54] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1900/2500
[2025-06-18 23:52:54] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 2000/2500
[2025-06-18 23:52:54] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 2100/2500
[2025-06-18 23:52:55] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 2200/2500
[2025-06-18 23:52:55] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 2300/2500
[2025-06-18 23:52:55] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 2400/2500
[2025-06-18 23:52:55] info: 	zh:ember:uart:ash: ======== ASH Adapter reset ========
[2025-06-18 23:52:55] info: 	zh:ember:uart:ash: ======== ASH starting ========
[2025-06-18 23:52:55] debug: 	zh:ember:uart:ash: ---> [FRAME type=RST]
[2025-06-18 23:52:55] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 0/2500
[2025-06-18 23:52:55] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 100/2500
[2025-06-18 23:52:55] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 200/2500
[2025-06-18 23:52:55] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 300/2500
[2025-06-18 23:52:55] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 400/2500
[2025-06-18 23:52:55] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 500/2500
[2025-06-18 23:52:55] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 600/2500
[2025-06-18 23:52:56] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 700/2500
[2025-06-18 23:52:56] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 800/2500
[2025-06-18 23:52:56] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 900/2500
[2025-06-18 23:52:56] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1000/2500
[2025-06-18 23:52:56] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1100/2500
[2025-06-18 23:52:56] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1200/2500
[2025-06-18 23:52:56] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1300/2500
[2025-06-18 23:52:56] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1400/2500
[2025-06-18 23:52:56] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1500/2500
[2025-06-18 23:52:56] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1600/2500
[2025-06-18 23:52:57] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1700/2500
[2025-06-18 23:52:57] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1800/2500
[2025-06-18 23:52:57] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 1900/2500
[2025-06-18 23:52:57] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 2000/2500
[2025-06-18 23:52:57] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 2100/2500
[2025-06-18 23:52:57] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 2200/2500
[2025-06-18 23:52:57] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 2300/2500
[2025-06-18 23:52:57] debug: 	zh:ember:uart:ash: Waiting for RSTACK... 2400/2500
[2025-06-18 23:52:57] error: 	z2m: Error while starting zigbee-herdsman
[2025-06-18 23:52:57] error: 	z2m: Failed to start zigbee-herdsman
[2025-06-18 23:52:57] error: 	z2m: Check https://www.zigbee2mqtt.io/guide/installation/20_zigbee2mqtt-fails-to-start_crashes-runtime.html for possible solutions
[2025-06-18 23:52:57] error: 	z2m: Exiting...
[2025-06-18 23:52:57] error: 	z2m: Error: Failed to start EZSP layer with status=HOST_FATAL_ERROR.
    at EmberAdapter.initEzsp (/app/node_modules/.pnpm/zigbee-herdsman@4.1.0/node_modules/zigbee-herdsman/src/adapter/ember/adapter/emberAdapter.ts:666:19)
    at EmberAdapter.start (/app/node_modules/.pnpm/zigbee-herdsman@4.1.0/node_modules/zigbee-herdsman/src/adapter/ember/adapter/emberAdapter.ts:1548:24)
    at Controller.start (/app/node_modules/.pnpm/zigbee-herdsman@4.1.0/node_modules/zigbee-herdsman/src/controller/controller.ts:133:29)
    at Zigbee.start (/app/lib/zigbee.ts:71:27)
    at Controller.start (/app/lib/controller.ts:102:13)
    at start (/app/index.js:149:5)
