[2025-06-19 15:28:43] info: 	z2m: Logging to console, file (filename: log.log)
[2025-06-19 15:29:29] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/permit_join', payload '{"data":{"time":254},"status":"ok","transaction":"b5jzz-1"}'
[2025-06-19 15:29:43] info: 	zh:controller: Interview for '0xa4c1380992beb6e3' started
[2025-06-19 15:29:43] info: 	z2m: Device '0xa4c1380992beb6e3' joined
[2025-06-19 15:29:43] info: 	z2m: Starting interview of '0xa4c1380992beb6e3'
[2025-06-19 15:29:43] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"friendly_name":"0xa4c1380992beb6e3","ieee_address":"0xa4c1380992beb6e3"},"type":"device_joined"}'
[2025-06-19 15:29:43] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"friendly_name":"0xa4c1380992beb6e3","ieee_address":"0xa4c1380992beb6e3","status":"started"},"type":"device_interview"}'
[2025-06-19 15:29:43] info: 	zh:controller:device: Device '0xa4c1380992beb6e3' is only compliant to revision '21' of the ZigBee specification (current revision: 23).
[2025-06-19 15:29:44] info: 	zh:controller: Succesfully interviewed '0xa4c1380992beb6e3'
[2025-06-19 15:29:44] info: 	z2m: Successfully interviewed '0xa4c1380992beb6e3', device has successfully been paired
[2025-06-19 15:29:44] info: 	z2m: Device '0xa4c1380992beb6e3' is supported, identified as: MHCOZY 4 channel relay (TYWB 4ch-RF)
[2025-06-19 15:29:44] info: 	z2m: Configuring '0xa4c1380992beb6e3'
[2025-06-19 15:29:44] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/switch/0xa4c1380992beb6e3/switch_l1/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0xa4c1380992beb6e3/l1/set","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c1380992beb6e3"],"manufacturer":"MHCOZY","model":"4 channel relay","model_id":"TYWB 4ch-RF","name":"0xa4c1380992beb6e3","via_device":"zigbee2mqtt_bridge_0x08b95ffffeda3f70"},"name":"L1","object_id":"0xa4c1380992beb6e3_l1","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"payload_off":"OFF","payload_on":"ON","state_topic":"zigbee2mqtt/0xa4c1380992beb6e3","unique_id":"0xa4c1380992beb6e3_switch_l1_zigbee2mqtt","value_template":"{{ value_json.state_l1 }}"}'
[2025-06-19 15:29:44] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"definition":{"description":"4 channel relay","exposes":[{"endpoint":"l1","features":[{"access":7,"description":"On/off state of the switch","endpoint":"l1","label":"State","name":"state","property":"state_l1","type":"binary","value_off":"OFF","value_on":"ON","value_toggle":"TOGGLE"}],"type":"switch"},{"endpoint":"l2","features":[{"access":7,"description":"On/off state of the switch","endpoint":"l2","label":"State","name":"state","property":"state_l2","type":"binary","value_off":"OFF","value_on":"ON","value_toggle":"TOGGLE"}],"type":"switch"},{"endpoint":"l3","features":[{"access":7,"description":"On/off state of the switch","endpoint":"l3","label":"State","name":"state","property":"state_l3","type":"binary","value_off":"OFF","value_on":"ON","value_toggle":"TOGGLE"}],"type":"switch"},{"endpoint":"l4","features":[{"access":7,"description":"On/off state of the switch","endpoint":"l4","label":"State","name":"state","property":"state_l4","type":"binary","value_off":"OFF","value_on":"ON","value_toggle":"TOGGLE"}],"type":"switch"},{"access":7,"category":"config","description":"Controls the behavior when the device is powered on after power loss","endpoint":"l1","label":"Power-on behavior","name":"power_on_behavior","property":"power_on_behavior_l1","type":"enum","values":["off","previous","on"]},{"access":7,"category":"config","description":"Controls the behavior when the device is powered on after power loss","endpoint":"l2","label":"Power-on behavior","name":"power_on_behavior","property":"power_on_behavior_l2","type":"enum","values":["off","previous","on"]},{"access":7,"category":"config","description":"Controls the behavior when the device is powered on after power loss","endpoint":"l3","label":"Power-on behavior","name":"power_on_behavior","property":"power_on_behavior_l3","type":"enum","values":["off","previous","on"]},{"access":7,"category":"config","description":"Controls the behavior when the device is powered on after power loss","endpoint":"l4","label":"Power-on behavior","name":"power_on_behavior","property":"power_on_behavior_l4","type":"enum","values":["off","previous","on"]},{"access":7,"description":"Mode of the backlight","label":"Backlight mode","name":"backlight_mode","property":"backlight_mode","type":"binary","value_off":"OFF","value_on":"ON"},{"access":1,"category":"diagnostic","description":"Link quality (signal strength)","label":"Linkquality","name":"linkquality","property":"linkquality","type":"numeric","unit":"lqi","value_max":255,"value_min":0}],"model":"TYWB 4ch-RF","options":[{"access":2,"description":"State actions will also be published as 'action' when true (default false).","label":"State action","name":"state_action","property":"state_action","type":"binary","value_off":false,"value_on":true}],"supports_ota":false,"vendor":"MHCOZY"},"friendly_name":"0xa4c1380992beb6e3","ieee_address":"0xa4c1380992beb6e3","status":"successful","supported":true},"type":"device_interview"}'
[2025-06-19 15:29:44] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/switch/0xa4c1380992beb6e3/switch_l2/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0xa4c1380992beb6e3/l2/set","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c1380992beb6e3"],"manufacturer":"MHCOZY","model":"4 channel relay","model_id":"TYWB 4ch-RF","name":"0xa4c1380992beb6e3","via_device":"zigbee2mqtt_bridge_0x08b95ffffeda3f70"},"name":"L2","object_id":"0xa4c1380992beb6e3_l2","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"payload_off":"OFF","payload_on":"ON","state_topic":"zigbee2mqtt/0xa4c1380992beb6e3","unique_id":"0xa4c1380992beb6e3_switch_l2_zigbee2mqtt","value_template":"{{ value_json.state_l2 }}"}'
[2025-06-19 15:29:44] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/switch/0xa4c1380992beb6e3/switch_l3/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0xa4c1380992beb6e3/l3/set","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c1380992beb6e3"],"manufacturer":"MHCOZY","model":"4 channel relay","model_id":"TYWB 4ch-RF","name":"0xa4c1380992beb6e3","via_device":"zigbee2mqtt_bridge_0x08b95ffffeda3f70"},"name":"L3","object_id":"0xa4c1380992beb6e3_l3","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"payload_off":"OFF","payload_on":"ON","state_topic":"zigbee2mqtt/0xa4c1380992beb6e3","unique_id":"0xa4c1380992beb6e3_switch_l3_zigbee2mqtt","value_template":"{{ value_json.state_l3 }}"}'
[2025-06-19 15:29:44] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/switch/0xa4c1380992beb6e3/switch_l4/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0xa4c1380992beb6e3/l4/set","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c1380992beb6e3"],"manufacturer":"MHCOZY","model":"4 channel relay","model_id":"TYWB 4ch-RF","name":"0xa4c1380992beb6e3","via_device":"zigbee2mqtt_bridge_0x08b95ffffeda3f70"},"name":"L4","object_id":"0xa4c1380992beb6e3_l4","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"payload_off":"OFF","payload_on":"ON","state_topic":"zigbee2mqtt/0xa4c1380992beb6e3","unique_id":"0xa4c1380992beb6e3_switch_l4_zigbee2mqtt","value_template":"{{ value_json.state_l4 }}"}'
[2025-06-19 15:29:44] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0xa4c1380992beb6e3/power_on_behavior_l1/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0xa4c1380992beb6e3/l1/set/power_on_behavior_l1","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c1380992beb6e3"],"manufacturer":"MHCOZY","model":"4 channel relay","model_id":"TYWB 4ch-RF","name":"0xa4c1380992beb6e3","via_device":"zigbee2mqtt_bridge_0x08b95ffffeda3f70"},"entity_category":"config","icon":"mdi:power-settings","name":"Power-on behavior l1","object_id":"0xa4c1380992beb6e3_power_on_behavior_l1","options":["off","previous","on"],"origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/0xa4c1380992beb6e3","unique_id":"0xa4c1380992beb6e3_power_on_behavior_l1_zigbee2mqtt","value_template":"{{ value_json.power_on_behavior_l1 }}"}'
[2025-06-19 15:29:44] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0xa4c1380992beb6e3/power_on_behavior_l2/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0xa4c1380992beb6e3/l2/set/power_on_behavior_l2","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c1380992beb6e3"],"manufacturer":"MHCOZY","model":"4 channel relay","model_id":"TYWB 4ch-RF","name":"0xa4c1380992beb6e3","via_device":"zigbee2mqtt_bridge_0x08b95ffffeda3f70"},"entity_category":"config","icon":"mdi:power-settings","name":"Power-on behavior l2","object_id":"0xa4c1380992beb6e3_power_on_behavior_l2","options":["off","previous","on"],"origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/0xa4c1380992beb6e3","unique_id":"0xa4c1380992beb6e3_power_on_behavior_l2_zigbee2mqtt","value_template":"{{ value_json.power_on_behavior_l2 }}"}'
[2025-06-19 15:29:44] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0xa4c1380992beb6e3/power_on_behavior_l3/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0xa4c1380992beb6e3/l3/set/power_on_behavior_l3","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c1380992beb6e3"],"manufacturer":"MHCOZY","model":"4 channel relay","model_id":"TYWB 4ch-RF","name":"0xa4c1380992beb6e3","via_device":"zigbee2mqtt_bridge_0x08b95ffffeda3f70"},"entity_category":"config","icon":"mdi:power-settings","name":"Power-on behavior l3","object_id":"0xa4c1380992beb6e3_power_on_behavior_l3","options":["off","previous","on"],"origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/0xa4c1380992beb6e3","unique_id":"0xa4c1380992beb6e3_power_on_behavior_l3_zigbee2mqtt","value_template":"{{ value_json.power_on_behavior_l3 }}"}'
[2025-06-19 15:29:44] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/0xa4c1380992beb6e3/power_on_behavior_l4/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0xa4c1380992beb6e3/l4/set/power_on_behavior_l4","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c1380992beb6e3"],"manufacturer":"MHCOZY","model":"4 channel relay","model_id":"TYWB 4ch-RF","name":"0xa4c1380992beb6e3","via_device":"zigbee2mqtt_bridge_0x08b95ffffeda3f70"},"entity_category":"config","icon":"mdi:power-settings","name":"Power-on behavior l4","object_id":"0xa4c1380992beb6e3_power_on_behavior_l4","options":["off","previous","on"],"origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/0xa4c1380992beb6e3","unique_id":"0xa4c1380992beb6e3_power_on_behavior_l4_zigbee2mqtt","value_template":"{{ value_json.power_on_behavior_l4 }}"}'
[2025-06-19 15:29:44] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/switch/0xa4c1380992beb6e3/switch_backlight_mode/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/0xa4c1380992beb6e3/set/backlight_mode","device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c1380992beb6e3"],"manufacturer":"MHCOZY","model":"4 channel relay","model_id":"TYWB 4ch-RF","name":"0xa4c1380992beb6e3","via_device":"zigbee2mqtt_bridge_0x08b95ffffeda3f70"},"name":"Backlight mode","object_id":"0xa4c1380992beb6e3_backlight_mode","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"payload_off":"OFF","payload_on":"ON","state_topic":"zigbee2mqtt/0xa4c1380992beb6e3","unique_id":"0xa4c1380992beb6e3_switch_backlight_mode_zigbee2mqtt","value_template":"{{ value_json.backlight_mode }}"}'
[2025-06-19 15:29:44] info: 	z2m: Successfully configured '0xa4c1380992beb6e3'
[2025-06-19 15:29:44] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0xa4c1380992beb6e3/linkquality/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"hw_version":1,"identifiers":["zigbee2mqtt_0xa4c1380992beb6e3"],"manufacturer":"MHCOZY","model":"4 channel relay","model_id":"TYWB 4ch-RF","name":"0xa4c1380992beb6e3","via_device":"zigbee2mqtt_bridge_0x08b95ffffeda3f70"},"enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:signal","name":"Linkquality","object_id":"0xa4c1380992beb6e3_linkquality","origin":{"name":"Zigbee2MQTT","sw":"2.4.0","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/0xa4c1380992beb6e3","unique_id":"0xa4c1380992beb6e3_linkquality_zigbee2mqtt","unit_of_measurement":"lqi","value_template":"{{ value_json.linkquality }}"}'
[2025-06-19 15:29:52] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":null,"power_on_behavior_l2":null,"power_on_behavior_l3":null,"power_on_behavior_l4":null,"state_l1":"OFF","state_l2":null,"state_l3":null,"state_l4":null}'
[2025-06-19 15:29:52] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":null,"power_on_behavior_l3":null,"power_on_behavior_l4":null,"state_l1":"OFF","state_l2":null,"state_l3":null,"state_l4":null}'
[2025-06-19 15:29:52] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":null,"power_on_behavior_l3":null,"power_on_behavior_l4":null,"state_l1":"OFF","state_l2":"OFF","state_l3":null,"state_l4":null}'
[2025-06-19 15:29:52] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":null,"power_on_behavior_l4":null,"state_l1":"OFF","state_l2":"OFF","state_l3":null,"state_l4":null}'
[2025-06-19 15:29:52] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":null,"power_on_behavior_l4":null,"state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":null}'
[2025-06-19 15:29:52] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":null,"state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":null}'
[2025-06-19 15:29:52] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":null,"state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 15:29:52] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 15:29:59] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"ON","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 15:29:59] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"ON","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 15:30:00] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 15:30:01] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"ON","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 15:30:01] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"ON","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 15:30:02] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 15:30:03] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"ON","state_l4":"OFF"}'
[2025-06-19 15:30:03] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"ON","state_l4":"OFF"}'
[2025-06-19 15:30:03] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 15:30:04] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"ON"}'
[2025-06-19 15:30:04] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"ON"}'
[2025-06-19 15:30:05] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":255,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 15:30:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":240,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 15:30:08] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":240,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 15:30:09] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":240,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 15:30:09] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":244,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 15:30:09] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":244,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 15:30:09] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":240,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 15:30:10] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":244,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 15:30:10] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/0xa4c1380992beb6e3', payload '{"backlight_mode":"ON","linkquality":244,"power_on_behavior_l1":"off","power_on_behavior_l2":"off","power_on_behavior_l3":"off","power_on_behavior_l4":"off","state_l1":"OFF","state_l2":"OFF","state_l3":"OFF","state_l4":"OFF"}'
[2025-06-19 15:33:53] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/state', payload '{"state":"offline"}'
[2025-06-19 15:33:53] info: 	z2m: Disconnecting from MQTT server
[2025-06-19 15:33:53] info: 	z2m: Stopping zigbee-herdsman...
[2025-06-19 15:33:53] info: 	zh:controller: Wrote coordinator backup to '/app/data/coordinator_backup.json'
[2025-06-19 15:33:53] info: 	z2m: Stopped zigbee-herdsman
[2025-06-19 15:33:53] info: 	z2m: Stopped Zigbee2MQTT
